Time (EET),Open,High,Low,Close,Volume 
2025.08.19 20:00:00,1.3862,1.3863,1.38532,1.38566,3542.97
2025.08.19 21:00:00,1.38565,1.38642,1.38565,1.38638,3212.01
2025.08.19 22:00:00,1.38638,1.38677,1.38588,1.38653,2932.17
2025.08.19 23:00:00,1.38653,1.38696,1.38607,1.38664,1937.96
2025.08.20 00:00:00,1.38664,1.38664,1.3854,1.38622,8278.26
2025.08.20 01:00:00,1.38612,1.38674,1.38596,1.38634,2047.35
2025.08.20 02:00:00,1.38634,1.38677,1.38628,1.38661,2747.66
2025.08.20 03:00:00,1.38662,1.38719,1.38648,1.38689,3704.55
2025.08.20 04:00:00,1.38689,1.38769,1.38643,1.3875,4049.1
2025.08.20 05:00:00,1.38749,1.3883,1.38748,1.38791,6659.7
2025.08.20 06:00:00,1.38792,1.38792,1.38718,1.38739,4980.78
2025.08.20 07:00:00,1.3874,1.3874,1.38687,1.38699,3975.39
2025.08.20 08:00:00,1.38698,1.38749,1.38687,1.38708,3991.05
2025.08.20 09:00:00,1.38708,1.38759,1.3868,1.38706,5872.86
2025.08.20 10:00:00,1.38705,1.38758,1.38678,1.3871,5189.64
2025.08.20 11:00:00,1.38709,1.38808,1.38689,1.3879,4615.98
2025.08.20 12:00:00,1.3879,1.38794,1.38725,1.38757,3433.11
2025.08.20 13:00:00,1.38758,1.38764,1.38698,1.38753,4062.48
2025.08.20 14:00:00,1.38753,1.3876,1.38683,1.38719,2748.07
2025.08.20 15:00:00,1.38718,1.38718,1.38531,1.38573,6268.06
2025.08.20 16:00:00,1.38575,1.38711,1.38569,1.38682,5338.83
2025.08.20 17:00:00,1.38682,1.38726,1.38586,1.38586,9214.76
2025.08.20 18:00:00,1.38586,1.3879,1.3857,1.38748,7353.78
2025.08.20 19:00:00,1.38747,1.38748,1.38664,1.38683,2717.86
2025.08.20 20:00:00,1.38685,1.3872,1.38623,1.38638,2650.65
2025.08.20 21:00:00,1.38635,1.38717,1.38627,1.38712,3401.16
2025.08.20 22:00:00,1.38712,1.38764,1.38635,1.38759,2839.12
2025.08.20 23:00:00,1.38758,1.38795,1.3871,1.38729,2556.6
2025.08.21 00:00:00,1.38725,1.38725,1.38661,1.3869,1162.05
2025.08.21 01:00:00,1.38707,1.38722,1.38678,1.3872,1396.21
2025.08.21 02:00:00,1.3872,1.38742,1.38707,1.38738,1955.16
2025.08.21 03:00:00,1.38737,1.3881,1.38729,1.38779,5332.14
2025.08.21 04:00:00,1.38779,1.38815,1.38721,1.38763,6018.69
2025.08.21 05:00:00,1.38764,1.38806,1.38729,1.388,4131.09
2025.08.21 06:00:00,1.38799,1.38823,1.38778,1.38799,3485.91
2025.08.21 07:00:00,1.38798,1.38808,1.3877,1.38789,2461.7
2025.08.21 08:00:00,1.38787,1.38822,1.38742,1.38747,2265.09
2025.08.21 09:00:00,1.38748,1.38804,1.38732,1.38784,3661.35
2025.08.21 10:00:00,1.38783,1.3885,1.38764,1.38792,5467.32
