Time (EET),Open,High,Low,Close,Volume 
2025.02.26 01:00:00,1.26652,1.26756,1.26651,1.26714,2717.82
2025.02.26 02:00:00,1.26712,1.26773,1.26705,1.26756,3784.86
2025.02.26 03:00:00,1.26756,1.26756,1.26636,1.26642,5431.15
2025.02.26 04:00:00,1.26645,1.26664,1.26518,1.26549,6943.98
2025.02.26 05:00:00,1.26548,1.26574,1.26482,1.26494,5121.63
2025.02.26 06:00:00,1.26493,1.26501,1.26405,1.26407,2300.58
2025.02.26 07:00:00,1.26408,1.26422,1.2635,1.26383,4006.32
2025.02.26 08:00:00,1.26385,1.26497,1.26354,1.26481,4929.87
2025.02.26 09:00:00,1.26482,1.26569,1.26446,1.26478,12052.41
2025.02.26 10:00:00,1.26479,1.26642,1.26415,1.26512,10938.75
2025.02.26 11:00:00,1.26514,1.2659,1.26487,1.26533,4318.45
2025.02.26 12:00:00,1.26532,1.26575,1.26406,1.2645,4813.89
2025.02.26 13:00:00,1.26448,1.26509,1.26395,1.26481,3695.52
2025.02.26 14:00:00,1.2648,1.26561,1.26409,1.26429,3888.69
2025.02.26 15:00:00,1.2643,1.26648,1.26423,1.26533,6162.71
2025.02.26 16:00:00,1.26532,1.26673,1.26512,1.26643,7216.97
2025.02.26 17:00:00,1.26643,1.26985,1.26576,1.26944,12197.18
2025.02.26 18:00:00,1.26945,1.27082,1.26876,1.26935,7623.35
2025.02.26 19:00:00,1.26933,1.27153,1.26774,1.26843,12601.34
2025.02.26 20:00:00,1.26842,1.26962,1.26773,1.26807,11586.18
2025.02.26 21:00:00,1.26806,1.26875,1.2672,1.26837,7898.31
2025.02.26 22:00:00,1.26839,1.26841,1.2672,1.26744,4191.48
2025.02.26 23:00:00,1.26745,1.26765,1.26694,1.2674,4103.17
2025.02.27 00:00:00,1.26745,1.26776,1.26678,1.2675,506.9
2025.02.27 01:00:00,1.26754,1.26839,1.26743,1.26803,1649.4
2025.02.27 02:00:00,1.26801,1.26801,1.26633,1.26653,3265.03
2025.02.27 03:00:00,1.26654,1.26696,1.26605,1.26639,8838.36
2025.02.27 04:00:00,1.2664,1.26664,1.26591,1.26604,8549.76
2025.02.27 05:00:00,1.26606,1.26656,1.26559,1.26562,9079.29
2025.02.27 06:00:00,1.26565,1.26585,1.26499,1.26538,4681.29
2025.02.27 07:00:00,1.26542,1.26564,1.26513,1.26543,8217.93
2025.02.27 08:00:00,1.26545,1.26634,1.26539,1.26623,5689.05
2025.02.27 09:00:00,1.26625,1.26709,1.2658,1.26661,7053.99
2025.02.27 10:00:00,1.26662,1.2677,1.26636,1.26715,5987.71
2025.02.27 11:00:00,1.2672,1.26784,1.26673,1.26781,4510.29
2025.02.27 12:00:00,1.26782,1.26793,1.26659,1.26786,3885.07
2025.02.27 13:00:00,1.26788,1.26885,1.26692,1.26722,4389.73
2025.02.27 14:00:00,1.26723,1.26874,1.26657,1.26665,7292.09
2025.02.27 15:00:00,1.26665,1.26876,1.26282,1.26322,14140.25
2025.02.27 16:00:00,1.26322,1.26448,1.26219,1.26282,10707.71
2025.02.27 17:00:00,1.26281,1.26379,1.26218,1.26274,14560.58
2025.02.27 18:00:00,1.26276,1.26339,1.26153,1.26265,7824.06
2025.02.27 19:00:00,1.26266,1.26293,1.26087,1.26125,7306.11
2025.02.27 20:00:00,1.26125,1.26291,1.26125,1.26281,5490.51
2025.02.27 21:00:00,1.26282,1.26294,1.26048,1.26078,8474.18
2025.02.27 22:00:00,1.26076,1.2612,1.26041,1.26116,7405.93
2025.02.27 23:00:00,1.26118,1.26124,1.25977,1.25985,1791.4
2025.02.28 00:00:00,1.25983,1.26027,1.25969,1.25998,424.11
2025.02.28 01:00:00,1.25984,1.26055,1.25955,1.25959,1441.08
2025.02.28 02:00:00,1.25961,1.26073,1.25961,1.26063,3823.16
2025.02.28 03:00:00,1.26068,1.261,1.25938,1.25939,6277.25
2025.02.28 04:00:00,1.25939,1.26004,1.2583,1.25831,8811.08
2025.02.28 05:00:00,1.25833,1.25884,1.25815,1.25841,4515.33
2025.02.28 06:00:00,1.25842,1.25863,1.25812,1.25824,4377.51
2025.02.28 07:00:00,1.25824,1.25858,1.25802,1.25854,4426.15
2025.02.28 08:00:00,1.25853,1.25859,1.25724,1.25795,7040.55
2025.02.28 09:00:00,1.25791,1.25955,1.25774,1.25879,6537.49
2025.02.28 10:00:00,1.25879,1.26036,1.25851,1.25997,5665.6
2025.02.28 11:00:00,1.26003,1.26066,1.25946,1.25948,3714.66
2025.02.28 12:00:00,1.25946,1.26042,1.2591,1.25928,2395.12
2025.02.28 13:00:00,1.25923,1.2598,1.25833,1.25949,2711.18
2025.02.28 14:00:00,1.25949,1.26016,1.25935,1.2601,3707.25
2025.02.28 15:00:00,1.2601,1.26102,1.25959,1.26023,5661.25
2025.02.28 16:00:00,1.26023,1.26097,1.2593,1.26027,8545.46
2025.02.28 17:00:00,1.26029,1.26214,1.25824,1.25918,9812.75
