Time (UTC),Open,High,Low,Close,Volume 
2025.04.02 05:00:00,0.88369,0.88394,0.88368,0.88374,1214.31
2025.04.02 06:00:00,0.88374,0.88457,0.88359,0.88422,2840.47
2025.04.02 07:00:00,0.88424,0.88479,0.884,0.88453,4195.93
2025.04.02 08:00:00,0.88454,0.88472,0.88404,0.88438,3437.38
2025.04.02 09:00:00,0.88438,0.88482,0.88377,0.88393,3283.93
2025.04.02 10:00:00,0.88393,0.88462,0.88364,0.88407,3725.56
2025.04.02 11:00:00,0.88409,0.88419,0.883,0.88326,2455.72
2025.04.02 12:00:00,0.88328,0.8839,0.88277,0.88283,4578.99
2025.04.02 13:00:00,0.88286,0.88318,0.88208,0.88276,7088.61
2025.04.02 14:00:00,0.88279,0.88348,0.88187,0.88226,10395.18
2025.04.02 15:00:00,0.88225,0.88265,0.88148,0.88186,6056.47
2025.04.02 16:00:00,0.88186,0.8838,0.8818,0.88347,3733.35
2025.04.02 17:00:00,0.88348,0.88364,0.88273,0.88289,3620.34
2025.04.02 18:00:00,0.88288,0.88302,0.88233,0.88237,1926.81
2025.04.02 19:00:00,0.88238,0.88289,0.88238,0.88264,1869.87
2025.04.02 20:00:00,0.88264,0.88392,0.88124,0.8814,17941.16
2025.04.02 21:00:00,0.8814,0.8828,0.88095,0.88193,737.24
2025.04.02 22:00:00,0.88194,0.88197,0.87955,0.87983,7351.32
2025.04.02 23:00:00,0.87981,0.87983,0.87633,0.87685,7403.22
2025.04.03 00:00:00,0.87686,0.87903,0.87649,0.87813,10829.37
2025.04.03 01:00:00,0.87812,0.87858,0.87634,0.87697,10756.37
2025.04.03 02:00:00,0.87697,0.87738,0.87571,0.87631,4959.3
2025.04.03 03:00:00,0.87631,0.87634,0.87494,0.87569,5163.3
2025.04.03 04:00:00,0.87572,0.8761,0.87526,0.87601,4059.42
2025.04.03 05:00:00,0.87601,0.87605,0.87121,0.87209,7938.53
2025.04.03 06:00:00,0.87211,0.87266,0.86887,0.86891,12295.09
2025.04.03 07:00:00,0.86894,0.87104,0.86812,0.86838,11212.53
2025.04.03 08:00:00,0.86837,0.86913,0.86525,0.86606,8187.69
2025.04.03 09:00:00,0.86605,0.86644,0.86346,0.8635,9709.76
2025.04.03 10:00:00,0.8635,0.86379,0.85891,0.86326,14703.23
2025.04.03 11:00:00,0.86324,0.86369,0.85959,0.86031,10582.29
2025.04.03 12:00:00,0.86027,0.86084,0.85846,0.85923,14704.06
2025.04.03 13:00:00,0.85923,0.86034,0.85547,0.8569,17448.88
2025.04.03 14:00:00,0.8569,0.85777,0.85466,0.85584,16314.64
2025.04.03 15:00:00,0.85583,0.85992,0.8552,0.85899,12586.2
2025.04.03 16:00:00,0.85897,0.86084,0.8588,0.85997,9087.12
2025.04.03 17:00:00,0.85999,0.86184,0.8598,0.86113,6757.3
2025.04.03 18:00:00,0.86113,0.86163,0.86078,0.86101,5897.33
2025.04.03 19:00:00,0.861,0.86105,0.85899,0.85937,5521.06
2025.04.03 20:00:00,0.85937,0.86004,0.85889,0.85899,2018.48
2025.04.03 21:00:00,0.85888,0.85904,0.85659,0.85671,703.62
2025.04.03 22:00:00,0.85763,0.85871,0.85754,0.85796,3704.17
2025.04.03 23:00:00,0.85794,0.85933,0.85794,0.85913,4082.29
2025.04.04 00:00:00,0.85915,0.85961,0.85719,0.85748,5256.17
2025.04.04 01:00:00,0.85747,0.85815,0.85592,0.85617,4839.12
2025.04.04 02:00:00,0.85617,0.85655,0.85575,0.85614,4664.52
2025.04.04 03:00:00,0.85613,0.85629,0.85294,0.85314,5613.19
2025.04.04 04:00:00,0.85313,0.8538,0.85273,0.85307,4392.59
2025.04.04 05:00:00,0.85308,0.85503,0.85236,0.85425,4933.39
2025.04.04 06:00:00,0.85427,0.85612,0.85396,0.85573,7048.1
2025.04.04 07:00:00,0.85572,0.85572,0.85335,0.85515,12214.1
2025.04.04 08:00:00,0.85514,0.857,0.85333,0.85553,13483.81
2025.04.04 09:00:00,0.85552,0.85582,0.85432,0.85491,10504.56
2025.04.04 10:00:00,0.85494,0.85626,0.84998,0.85019,22988.39
2025.04.04 11:00:00,0.85019,0.8509,0.84764,0.85064,19714.57
2025.04.04 12:00:00,0.85063,0.85294,0.84887,0.85278,25782.77
2025.04.04 13:00:00,0.85279,0.85346,0.85028,0.85265,25134.99
2025.04.04 14:00:00,0.85266,0.85636,0.85208,0.85612,18558.57
2025.04.04 15:00:00,0.85611,0.85767,0.85451,0.85468,21312.06
2025.04.04 16:00:00,0.85467,0.85909,0.85429,0.85852,14991.62
2025.04.04 17:00:00,0.85851,0.86079,0.85802,0.86051,12562.61
2025.04.04 18:00:00,0.86057,0.86155,0.85933,0.86047,11287.02
2025.04.04 19:00:00,0.86049,0.86255,0.86049,0.86175,11303.23
2025.04.04 20:00:00,0.86175,0.86229,0.8598,0.85984,4489.32
2025.04.06 21:00:00,0.85521,0.85534,0.85413,0.85431,693.98
2025.04.06 22:00:00,0.85432,0.85586,0.85113,0.85182,13859.61
2025.04.06 23:00:00,0.85181,0.85224,0.84957,0.85163,11802.45
2025.04.07 00:00:00,0.85162,0.85401,0.85139,0.85386,15833.49
2025.04.07 01:00:00,0.85385,0.85555,0.85356,0.85523,11802.36
2025.04.07 02:00:00,0.85523,0.85836,0.85502,0.85761,7273.41
2025.04.07 03:00:00,0.8576,0.85784,0.8554,0.85584,5673.36
2025.04.07 04:00:00,0.85587,0.85631,0.85248,0.85278,5385.02
2025.04.07 05:00:00,0.85278,0.85427,0.85047,0.85083,8624.23
2025.04.07 06:00:00,0.85085,0.85278,0.84812,0.84906,16571.49
2025.04.07 07:00:00,0.84905,0.84915,0.84501,0.84805,19775.03
2025.04.07 08:00:00,0.84804,0.85292,0.84722,0.85111,19068.92
2025.04.07 09:00:00,0.8511,0.85346,0.85095,0.85244,13415.5
2025.04.07 10:00:00,0.85244,0.85435,0.85213,0.85373,15643.02
2025.04.07 11:00:00,0.85374,0.85551,0.85357,0.85537,15998.97
2025.04.07 12:00:00,0.85538,0.85865,0.85469,0.85632,20407.75
2025.04.07 13:00:00,0.85634,0.85842,0.85385,0.85805,20976.21
2025.04.07 14:00:00,0.8581,0.86735,0.85719,0.8608,39164.31
2025.04.07 15:00:00,0.86079,0.86225,0.85748,0.85984,26604.99
2025.04.07 16:00:00,0.85983,0.86068,0.85843,0.85843,14741.56
2025.04.07 17:00:00,0.85841,0.85951,0.85589,0.85699,17017.86
2025.04.07 18:00:00,0.85699,0.8582,0.85551,0.85676,12072.65
2025.04.07 19:00:00,0.85678,0.85809,0.85611,0.85793,10854.21
2025.04.07 20:00:00,0.85793,0.86046,0.85793,0.85993,5914.42
2025.04.07 21:00:00,0.85895,0.86033,0.85721,0.85807,403.12
2025.04.07 22:00:00,0.85931,0.86043,0.85913,0.8594,2745.83
2025.04.07 23:00:00,0.85944,0.86017,0.85917,0.85975,4362.84
2025.04.08 00:00:00,0.85974,0.86008,0.85732,0.8575,7934.88
2025.04.08 01:00:00,0.85748,0.85778,0.85636,0.8571,8929.53
2025.04.08 02:00:00,0.85711,0.85733,0.85618,0.85655,4570.21
2025.04.08 03:00:00,0.85654,0.85721,0.85627,0.85679,2883.04
2025.04.08 04:00:00,0.8568,0.85701,0.85586,0.85679,3183.51
2025.04.08 05:00:00,0.85683,0.85812,0.85657,0.8577,3606.21
2025.04.08 06:00:00,0.8577,0.8577,0.85431,0.85531,7849.79
2025.04.08 07:00:00,0.85528,0.86012,0.85435,0.86001,12696.41
2025.04.08 08:00:00,0.86002,0.86011,0.85832,0.85915,10240.14
2025.04.08 09:00:00,0.85915,0.85967,0.85727,0.85731,8781.21
2025.04.08 10:00:00,0.8573,0.8579,0.85465,0.85564,6937.88
2025.04.08 11:00:00,0.85564,0.85595,0.85436,0.85448,11138.32
2025.04.08 12:00:00,0.85445,0.85464,0.85204,0.85285,12130.8
2025.04.08 13:00:00,0.85286,0.85527,0.85246,0.85518,14449.95
2025.04.08 14:00:00,0.85519,0.85851,0.85519,0.85851,16952.49
2025.04.08 15:00:00,0.8585,0.85856,0.85578,0.8561,10151.78
2025.04.08 16:00:00,0.85607,0.85734,0.85264,0.85266,12267.62
2025.04.08 17:00:00,0.85268,0.8532,0.84948,0.85021,15794.04
2025.04.08 18:00:00,0.8502,0.85096,0.84786,0.84797,14132.39
2025.04.08 19:00:00,0.848,0.84828,0.84552,0.84798,11886.68
